a,-0.984130859375,0.08880615234375,0.07769775390625
g,-0.003173828125,-0.0028076171875,0.000244140625
a,-1.01953125,0.11993408203125,0.07952880859375
g,-0.00946044921875,-0.00506591796875,-0.00390625
a,-1.00897216796875,0.10845947265625,0.086181640625
g,0.001220703125,-0.001708984375,-0.0086669921875
a,-1.035400390625,0.03509521484375,0.0611572265625
g,-0.00140380859375,0.01019287109375,-0.027099609375
a,-0.97857666015625,-0.08160400390625,0.03350830078125
g,0.004638671875,0.012451171875,-0.05877685546875
a,-0.97430419921875,-0.10687255859375,0.02850341796875
g,0.00970458984375,0.0093994140625,-0.0467529296875
a,-0.94342041015625,-0.12078857421875,0.02862548828125
g,0.0042724609375,0.005615234375,-0.00970458984375
a,-0.97857666015625,-0.11083984375,0.0308837890625
g,-0.001220703125,0.00347900390625,0.02642822265625
a,-1.02490234375,-0.06378173828125,0.03985595703125
g,-0.002197265625,-0.00653076171875,0.0364990234375
a,-1.05731201171875,-0.03857421875,0.02783203125
g,-0.0018310546875,-0.005615234375,0.0274658203125
a,-1.06707763671875,-0.07110595703125,0.038330078125
g,0.0108642578125,-0.01031494140625,-0.01324462890625
a,-0.97314453125,0.0009765625,-0.002685546875
g,0.02154541015625,0.01263427734375,-0.0316162109375
a,-0.83819580078125,-0.05419921875,-0.08514404296875
g,0.01910400390625,0.00457763671875,-0.0106201171875
a,-1.02386474609375,-0.05450439453125,-0.04779052734375
g,-0.02447509765625,-0.00250244140625,0.02935791015625
a,-0.927490234375,-0.04486083984375,0.04840087890625
g,-0.01611328125,-0.052490234375,0.010986328125
a,-1.036865234375,-0.04449462890625,0.02288818359375
g,-0.0418701171875,0.00225830078125,-0.02801513671875
a,-0.92877197265625,0.02691650390625,0.0797119140625
g,-0.015625,0.04632568359375,-0.025634765625
a,-0.91497802734375,0.04791259765625,0.07733154296875
g,0.0078125,0.027099609375,0.001220703125
a,-0.97747802734375,-0.0372314453125,0.0189208984375
g,-0.00384521484375,0.00299072265625,0.01043701171875
a,-1.00146484375,-0.0079345703125,-0.01483154296875
g,-0.014892578125,-0.01593017578125,-0.0208740234375
a,-1.4642333984375,-0.04290771484375,-0.02972412109375
g,-0.02667236328125,-0.014404296875,-0.0089111328125
a,-0.9383544921875,0.06158447265625,-0.07891845703125
g,-0.0064697265625,-0.0150146484375,-0.03326416015625
a,-1.04730224609375,-0.041748046875,0.039794921875
g,-0.04119873046875,0.0526123046875,0.0523681640625
a,-1.20751953125,-0.1658935546875,-0.02587890625
g,-0.04949951171875,0.02301025390625,0.121337890625
a,-1.0404052734375,-0.204833984375,-0.0540771484375
g,-0.0162353515625,-0.006591796875,0.08233642578125
a,-0.86669921875,-0.1761474609375,-0.01031494140625
g,-0.02020263671875,0.00433349609375,0.0540771484375
a,-0.882080078125,-0.07781982421875,0.00213623046875
g,0.0408935546875,-0.01983642578125,0.00384521484375
a,-1.2794189453125,0.0341796875,-0.017333984375
g,0.0687255859375,-0.0562744140625,-0.03619384765625
a,-1.0216064453125,0.21563720703125,-0.06085205078125
g,0.09600830078125,-0.06414794921875,-0.06634521484375
a,-1.0421142578125,0.2628173828125,0.01019287109375
g,0.07427978515625,-0.01171875,-0.06353759765625
a,-0.8907470703125,0.18951416015625,0.052490234375
g,0.05841064453125,0.0042724609375,-0.003173828125
a,-0.87896728515625,0.1053466796875,0.0606689453125
g,-0.00592041015625,0.01025390625,0.0238037109375
a,-1.05670166015625,0.13775634765625,0.09393310546875
g,0.043701171875,0.0325927734375,0.010498046875
a,-0.91558837890625,0.0826416015625,0.09588623046875
g,0.03125,0.0159912109375,0.01165771484375
a,-1.06396484375,0.0914306640625,-0.0289306640625
g,0.01531982421875,-0.017333984375,0.004150390625
a,-1.05487060546875,0.15093994140625,-0.03485107421875
g,-0.01611328125,-0.0076904296875,-0.02734375
a,-1.0191650390625,0.188720703125,0.0391845703125
g,-0.03704833984375,0.0118408203125,-0.00946044921875
a,-0.99578857421875,0.1495361328125,0.01348876953125
g,0.01434326171875,-0.00543212890625,0.01641845703125
a,-1.00054931640625,0.07781982421875,-0.0150146484375
g,0.026123046875,-0.001220703125,0.01861572265625
a,-1.00146484375,0.0772705078125,-0.02606201171875
g,0.0076904296875,-0.00921630859375,0.00048828125
a,-0.97357177734375,0.08795166015625,-0.0447998046875
g,-0.00726318359375,-0.00823974609375,-0.01226806640625
a,-1.0189208984375,0.1697998046875,0.00067138671875
g,-0.023681640625,0.01019287109375,-0.0274658203125
a,-0.975830078125,0.1556396484375,-0.01397705078125
g,0.00531005859375,-0.006103515625,-0.0164794921875
a,-1.0230712890625,0.12200927734375,-0.02349853515625
g,0.01715087890625,0.01318359375,0.011474609375
a,-1.0240478515625,0.1527099609375,0.01019287109375
g,0.02349853515625,0.00799560546875,0.00885009765625
a,-1.0399169921875,0.18914794921875,-0.00140380859375
g,-0.00848388671875,0.0064697265625,0.02276611328125
a,-1.00787353515625,0.1319580078125,-0.085693359375
g,0.009521484375,0.00335693359375,0.0333251953125
a,-1.04461669921875,0.24810791015625,-0.15594482421875
g,-0.01800537109375,0.0302734375,0.01263427734375
a,-0.99188232421875,0.337158203125,-0.18975830078125
g,-0.0621337890625,0.0152587890625,0.04437255859375
a,-0.973388671875,0.416015625,-0.17413330078125
g,0.02691650390625,0.04736328125,0.056396484375
a,-0.9722900390625,0.35406494140625,-0.3399658203125
g,0.087158203125,0.085205078125,0.04718017578125
a,-0.9024658203125,0.38934326171875,-0.520751953125
g,0.163818359375,0.08203125,-0.02618408203125
a,-0.86993408203125,0.100830078125,-0.91387939453125
g,0.201171875,0.11517333984375,-0.02960205078125
a,-0.6722412109375,-0.146484375,-0.69647216796875
g,0.0072021484375,0.189208984375,-0.04827880859375
a,-0.3883056640625,-0.062744140625,-0.50823974609375
g,0.0294189453125,0.10064697265625,-0.0274658203125
a,-1.44683837890625,1.83673095703125,-0.86114501953125
g,-0.0047607421875,0.0380859375,0.05426025390625
a,-0.04559326171875,-0.36102294921875,-1.10107421875
g,0.06329345703125,0.02618408203125,0.0262451171875
a,0.1829833984375,-0.2200927734375,-0.8431396484375
g,-0.0357666015625,0.02142333984375,-0.00408935546875
a,0.02923583984375,-0.16943359375,-1.080322265625
g,-0.00830078125,-0.033447265625,-0.0172119140625
a,0.19830322265625,-0.24041748046875,-1.04534912109375
g,0.00286865234375,0.01220703125,-0.0064697265625
a,-0.03802490234375,-0.1173095703125,-0.93914794921875
g,-0.037841796875,-0.00970458984375,0.00726318359375
a,-0.0550537109375,-0.1126708984375,-0.98638916015625
g,-0.00286865234375,0.01141357421875,0.0025634765625
a,-0.0386962890625,-0.1025390625,-0.93133544921875
g,-0.01300048828125,0.0072021484375,-0.00225830078125
a,-0.10235595703125,-0.07135009765625,-0.9993896484375
g,-0.0010986328125,-0.00238037109375,-0.014404296875
a,-0.034912109375,-0.10845947265625,-1.00439453125
g,0.0003662109375,-0.00592041015625,-0.02294921875
a,-0.1031494140625,-0.071044921875,-1.03167724609375
g,0.00384521484375,-0.016357421875,-0.00982666015625
a,-0.10650634765625,-0.06280517578125,-0.9869384765625
g,-0.00048828125,-0.00140380859375,6.103515625e-05
a,-0.0894775390625,-0.0899658203125,-0.99591064453125
g,-0.00189208984375,0.0106201171875,0.0068359375
a,-0.07550048828125,-0.099365234375,-0.9906005859375
g,-0.001708984375,0.0059814453125,0.00518798828125
a,-0.07476806640625,-0.0882568359375,-0.981201171875
g,-0.000244140625,-0.001953125,-0.0015869140625
a,-0.07550048828125,-0.07745361328125,-0.9686279296875
g,0.00244140625,-0.00408935546875,-0.00390625
a,-0.08172607421875,-0.083984375,-1.0272216796875
g,0.0048828125,-0.0042724609375,-0.00213623046875
a,-0.08447265625,-0.0814208984375,-0.99029541015625
g,-0.00018310546875,0.00146484375,0.00146484375
a,-0.07232666015625,-0.0849609375,-0.98382568359375
g,0.00128173828125,0.0045166015625,0.00274658203125
a,-0.0733642578125,-0.08355712890625,-1.00299072265625
g,0.0008544921875,-0.000732421875,-0.000244140625
a,-0.07647705078125,-0.0797119140625,-0.99609375
g,-0.00311279296875,-0.00103759765625,-0.00262451171875
a,-0.08038330078125,-0.0816650390625,-1.00360107421875
g,-0.000732421875,-0.0001220703125,-0.00244140625
a,-0.0810546875,-0.079345703125,-0.9896240234375
g,-0.0008544921875,0.0013427734375,-0.00079345703125
a,-0.07415771484375,-0.0843505859375,-1.0076904296875
g,0.001220703125,0.00238037109375,-0.00128173828125
a,-0.06561279296875,-0.0823974609375,-0.99945068359375
g,-0.00213623046875,0.0015869140625,-0.00274658203125
a,-0.064697265625,-0.09197998046875,-1.00115966796875
g,-0.00189208984375,0.0020751953125,-0.0028076171875
a,-0.05621337890625,-0.0972900390625,-0.98638916015625
g,0.00030517578125,0.001220703125,-0.00250244140625
a,-0.05029296875,-0.07623291015625,-1.02069091796875
g,0.00616455078125,0.00213623046875,-0.00726318359375
a,-0.0230712890625,-0.080078125,-1.0364990234375
g,-0.0020751953125,0.01031494140625,-0.00628662109375
a,0.000732421875,-0.08343505859375,-0.974609375
g,-0.00555419921875,0.01068115234375,0.0018310546875
a,-0.06060791015625,-0.093994140625,-0.9881591796875
g,-0.00762939453125,-0.002197265625,0.00640869140625
a,-0.10137939453125,-0.072265625,-0.96063232421875
g,-0.003662109375,-0.00994873046875,-0.00390625
a,-0.07073974609375,-0.09100341796875,-1.00262451171875
g,0.00421142578125,-0.01055908203125,-0.01153564453125
a,-0.0699462890625,-0.08941650390625,-1.0191650390625
g,-0.0001220703125,-0.00665283203125,-0.00262451171875
a,-0.08026123046875,-0.0811767578125,-1.002685546875
g,-0.00079345703125,0.00274658203125,0.00579833984375
a,-0.0743408203125,-0.08551025390625,-0.99114990234375
g,-0.00048828125,0.0067138671875,0.005859375
a,-0.07147216796875,-0.09637451171875,-0.99859619140625
g,-0.00042724609375,0.0008544921875,0.00079345703125
a,-0.07891845703125,-0.09173583984375,-0.9951171875
g,-0.00048828125,-0.00244140625,-0.00213623046875
a,-0.07733154296875,-0.07550048828125,-0.9891357421875
g,0.0015869140625,-0.0010986328125,-0.0010986328125
a,-0.08514404296875,-0.0777587890625,-1.0186767578125
g,0.0006103515625,0.0030517578125,0.00262451171875
a,-0.07440185546875,-0.08123779296875,-0.989990234375
g,-0.00067138671875,0.00238037109375,0.0023193359375
a,-0.0709228515625,-0.08404541015625,-0.98712158203125
g,0.0001220703125,-0.00048828125,-0.00115966796875
a,-0.0738525390625,-0.08624267578125,-0.99029541015625
g,0.0009765625,-0.00048828125,-0.00152587890625
a,-0.07421875,-0.088623046875,-0.99462890625
g,0.00286865234375,6.103515625e-05,-0.0001220703125
a,-0.06884765625,-0.09088134765625,-1.000244140625
g,0.00299072265625,0.0001220703125,-0.00054931640625
a,-0.07586669921875,-0.09552001953125,-1.0032958984375
g,0.00177001953125,-0.0001220703125,-0.00140380859375
a,-0.07080078125,-0.09912109375,-1.005859375
g,0.00146484375,0.0009765625,-0.000732421875
a,-0.07293701171875,-0.10321044921875,-0.99847412109375
g,0.0001220703125,0.00115966796875,-0.0010986328125
a,-0.07177734375,-0.0966796875,-1.003173828125
g,-0.0015869140625,0.00146484375,-0.001220703125
a,-0.05517578125,-0.08660888671875,-1.0235595703125
g,-0.00592041015625,0.004150390625,0.00042724609375
a,-0.02923583984375,-0.05859375,-0.95574951171875
g,-0.0186767578125,0.00537109375,-0.0001220703125
a,-0.057861328125,-0.00445556640625,-0.91766357421875
g,0.00457763671875,-0.01239013671875,-0.00994873046875
a,-0.0426025390625,-0.01312255859375,-0.73529052734375
g,-0.00848388671875,0.01397705078125,-0.009521484375
a,-0.04107666015625,-0.00372314453125,-0.370849609375
g,-0.01617431640625,0.0267333984375,0.00433349609375
a,0.0423583984375,-0.03533935546875,-1.29278564453125
g,0.018310546875,-0.00872802734375,0.01763916015625
a,-0.193603515625,-0.32147216796875,1.94024658203125
g,-0.069091796875,0.00311279296875,0.002685546875
a,-0.14434814453125,-0.1671142578125,-1.68841552734375
g,0.031494140625,-0.0404052734375,-0.01275634765625
a,-0.05535888671875,0.15057373046875,0.04345703125
g,-0.02801513671875,0.02490234375,-0.01263427734375
a,-0.04058837890625,-0.00445556640625,-0.0325927734375
g,-0.0062255859375,0.004150390625,0.00201416015625
a,-0.028076171875,-0.00555419921875,-0.0198974609375
g,-0.020751953125,0.0045166015625,0.016845703125
a,0.01519775390625,0.009033203125,-0.09130859375
g,-0.03045654296875,0.0150146484375,0.01446533203125
a,0.1151123